time,pressure1,pressure2,pressure3,temparature1,temparature2,flow meter,servo
213735.0,-0.28,0.0,-0.09,27.5,27.75,-2.24,0.0
213760.0,-0.19,-0.09,-0.28,27.5,27.75,-3.36,0.0
213785.0,-0.19,0.19,-0.28,27.5,27.75,-3.36,0.0
213810.0,0.09,-0.09,-0.09,27.5,27.75,-2.24,0.0
213835.0,0.0,-0.19,0.56,27.5,27.75,-3.36,0.0
213860.0,-0.09,-0.09,-0.19,27.5,27.75,-2.24,0.0
213885.0,-0.09,-0.19,-0.19,27.5,27.75,-3.36,0.0
213910.0,-0.19,0.09,-0.09,27.5,27.75,0.0,0.0
213935.0,-0.19,-0.19,0.09,27.25,28.0,-3.36,0.0
213960.0,-0.19,0.56,-0.19,27.25,28.0,-4.48,0.0
213985.0,-0.28,-0.09,-0.19,27.25,28.0,-4.48,0.0
214010.0,0.46,-0.19,-0.19,27.25,28.0,-3.36,0.0
214035.0,0.0,-0.09,0.0,27.25,28.0,-3.36,0.0
214060.0,-0.09,-0.19,-0.28,27.25,28.0,-2.24,0.0
214085.0,-0.09,0.09,-0.37,27.25,28.0,-7.84,0.0
214110.0,-0.19,-0.09,-0.19,27.25,28.0,-3.36,0.0
214135.0,-0.19,0.37,0.09,27.25,28.0,-1.12,0.0
214160.0,-0.28,-0.19,-0.19,27.25,28.0,-2.24,0.0
214185.0,-0.19,-0.28,-0.28,27.25,28.0,-1.12,0.0
214210.0,0.37,-0.09,-0.19,27.25,28.0,-2.24,0.0
214235.0,0.09,-0.19,-0.19,27.25,28.0,-3.36,0.0
214260.0,-0.09,0.0,0.46,27.25,28.0,0.0,0.0
214285.0,-0.28,-0.19,-0.19,27.25,28.0,-5.6,0.0
214310.0,-0.19,0.0,-0.19,27.25,28.0,-4.48,0.0
214335.0,-0.28,-0.19,-0.09,27.25,28.0,-2.24,0.0
214360.0,-0.19,-0.19,0.28,27.25,28.0,-3.36,0.0
214385.0,-0.19,-0.09,-0.28,27.25,28.0,-3.36,0.0
