time,pressure1,pressure2,pressure3,temparature1,temparature2,flow meter,servo
445093.0,4.17,4.26,0.0,21.75,22.0,-2.24,0.0
445118.0,4.36,4.91,0.28,21.75,22.0,-2.24,0.0
445143.0,4.36,4.26,-0.28,21.75,22.0,-1.12,0.0
445168.0,4.36,4.26,-0.19,21.75,22.0,-1.12,0.0
445193.0,4.26,4.36,0.0,21.75,22.0,-2.24,0.0
445218.0,4.26,4.26,0.09,21.75,22.0,1.12,0.0
445243.0,4.26,4.36,-0.19,21.75,22.0,-1.12,0.0
445268.0,4.17,4.26,-0.19,21.75,22.0,2.24,0.0
445293.0,4.63,4.36,-0.09,21.75,22.0,-1.12,0.0
445318.0,4.36,4.26,0.09,21.75,22.0,-2.24,0.0
445343.0,4.26,5.0,0.0,21.5,22.25,0.0,0.0
445368.0,4.26,4.26,-0.19,21.5,22.25,2.24,0.0
445393.0,4.26,4.26,-0.19,21.5,22.25,-3.36,0.0
445418.0,4.17,4.36,0.0,21.5,22.25,-4.48,0.0
445443.0,5.0,4.17,0.56,21.5,22.25,-2.24,0.0
445468.0,4.45,4.36,-0.19,21.5,22.25,-1.12,0.0
445493.0,4.26,4.36,-0.19,21.5,22.25,-3.36,0.0
445518.0,4.26,4.45,-0.09,21.5,22.25,-2.24,0.0
445543.0,4.17,4.26,0.09,21.5,22.25,-2.24,0.0
445568.0,4.26,4.91,-0.28,21.5,22.25,4.48,0.0
445593.0,4.36,4.36,-0.09,21.75,22.0,-2.24,0.0
445618.0,4.36,4.26,-0.09,21.75,22.0,-6.72,0.0
445643.0,4.26,4.26,0.19,21.75,22.0,-4.48,0.0
445668.0,4.26,4.26,-0.19,21.75,22.0,0.0,0.0
445693.0,4.26,4.26,-0.19,21.75,22.0,-4.48,0.0
445718.0,4.26,4.36,-0.19,21.75,22.0,-1.12,0.0
445743.0,4.17,4.45,-0.09,21.75,22.0,-4.48,0.0
445768.0,4.54,4.26,0.46,21.75,22.0,0.0,0.0
445793.0,4.36,5.0,-0.28,21.75,22.0,-3.36,0.0
445818.0,4.26,4.36,-0.19,21.75,22.0,4.48,0.0
445843.0,4.17,4.26,0.0,21.75,22.0,1.12,0.0
